#proteinId	gotermId	goName	gotermType	goAcc
136414	2632	pepsin A activity	molecular_function	GO:0004194
136414	4639	proteolysis	biological_process	GO:0006508
136414	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
136416	3727	protein binding	molecular_function	GO:0005515
136416	9320	membrane	cellular_component	GO:0016020
136416	9480	vesicle-mediated transport	biological_process	GO:0016192
136417	2290	catalytic activity	molecular_function	GO:0003824
136417	21295	metal ion binding	molecular_function	GO:0046872
136417	24786	4 iron, 4 sulfur cluster binding	molecular_function	GO:0051539
136417	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
136417	4894	Mo-molybdopterin cofactor biosynthetic process	biological_process	GO:0006777
136417	11295	molybdopterin synthase complex	cellular_component	GO:0019008
136428	2290	catalytic activity	molecular_function	GO:0003824
136428	3036	Rab-protein geranylgeranyltransferase activity	molecular_function	GO:0004663
136434	2175	nucleic acid binding	molecular_function	GO:0003676
136434	3736	ATP binding	molecular_function	GO:0005524
136434	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
136434	2792	helicase activity	molecular_function	GO:0004386
136434	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
136434	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
136434	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
136434	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
136434	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
136434	10082	ATPase activity	molecular_function	GO:0016887
136434	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
136434	18132	ATPase activity, coupled	molecular_function	GO:0042623
136434	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
136434	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
136434	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
136437	8501	citrate transmembrane transporter activity	molecular_function	GO:0015137
136437	9058	citrate transport	biological_process	GO:0015746
136437	9321	integral to membrane	cellular_component	GO:0016021
136437	4930	potassium ion transport	biological_process	GO:0006813
136437	5991	cation transmembrane transporter activity	molecular_function	GO:0008324
136437	2290	catalytic activity	molecular_function	GO:0003824
136437	3708	binding	molecular_function	GO:0005488
136437	5830	metabolic process	biological_process	GO:0008152
136440	3546	transporter activity	molecular_function	GO:0005215
136440	4927	transport	biological_process	GO:0006810
136440	9320	membrane	cellular_component	GO:0016020
136440	3838	nucleus	cellular_component	GO:0005634
136440	2450	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
136440	2451	ATP-dependent RNA helicase activity	molecular_function	GO:0004004
136440	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
136440	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
136440	5860	RNA-dependent ATPase activity	molecular_function	GO:0008186
136440	8800	protein-transmembrane transporting ATPase activity	molecular_function	GO:0015462
136440	10082	ATPase activity	molecular_function	GO:0016887
136440	10273	single-stranded DNA-dependent ATP-dependent DNA helicase activity	molecular_function	GO:0017116
136440	18132	ATPase activity, coupled	molecular_function	GO:0042623
136440	18133	ATPase activity, uncoupled	molecular_function	GO:0042624
136440	18134	ATPase activity, coupled to transmembrane movement of ions	molecular_function	GO:0042625
136440	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
136445	3727	protein binding	molecular_function	GO:0005515
136450	2227	structural constituent of ribosome	molecular_function	GO:0003735
136450	3827	intracellular	cellular_component	GO:0005622
136450	4025	ribosome	cellular_component	GO:0005840
136450	4556	translation	biological_process	GO:0006412
136459	433	core TFIIH complex	cellular_component	GO:0000439
136459	4440	DNA repair	biological_process	GO:0006281
136459	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
136459	9530	general RNA polymerase II transcription factor activity	molecular_function	GO:0016251
136463	2992	phosphoglycerate kinase activity	molecular_function	GO:0004618
136463	4261	glycolysis	biological_process	GO:0006096
136470	19375	cellular metabolic process	biological_process	GO:0044237
136473	2774	glycerol-3-phosphate dehydrogenase activity	molecular_function	GO:0004368
136473	4240	glycerol-3-phosphate metabolic process	biological_process	GO:0006072
136473	6928	glycerol-3-phosphate dehydrogenase complex	cellular_component	GO:0009331
136473	3724	calcium ion binding	molecular_function	GO:0005509
136473	9710	oxidoreductase activity	molecular_function	GO:0016491
136475	4123	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
136475	4602	protein amino acid phosphorylation	biological_process	GO:0006468
136475	6243	cAMP-dependent protein kinase regulator activity	molecular_function	GO:0008603
136478	3708	binding	molecular_function	GO:0005488
136478	4927	transport	biological_process	GO:0006810
136478	9320	membrane	cellular_component	GO:0016020
136478	3935	mitochondrial inner membrane	cellular_component	GO:0005743
136479	3827	intracellular	cellular_component	GO:0005622
136479	5250	signal transduction	biological_process	GO:0007165
136481	2290	catalytic activity	molecular_function	GO:0003824
136481	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
136481	3708	binding	molecular_function	GO:0005488
136481	5830	metabolic process	biological_process	GO:0008152
136484	3052	protein kinase CK2 activity	molecular_function	GO:0004682
136485	2196	transcription factor activity	molecular_function	GO:0003700
136485	3866	transcription factor complex	cellular_component	GO:0005667
136485	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
136488	2227	structural constituent of ribosome	molecular_function	GO:0003735
136488	3827	intracellular	cellular_component	GO:0005622
136488	4025	ribosome	cellular_component	GO:0005840
136488	4556	translation	biological_process	GO:0006412
136496	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
136496	15848	tetrapyrrole biosynthetic process	biological_process	GO:0033014
136496	21295	metal ion binding	molecular_function	GO:0046872
136501	3736	ATP binding	molecular_function	GO:0005524
136501	9321	integral to membrane	cellular_component	GO:0016021
136501	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
136501	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
136501	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
136501	9320	membrane	cellular_component	GO:0016020
136501	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
136501	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
136501	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
136501	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
136502	8445	hydrogen ion transmembrane transporter activity	molecular_function	GO:0015078
136502	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
136502	9292	ATP synthesis coupled proton transport	biological_process	GO:0015986
136502	21355	hydrogen ion transporting ATP synthase activity, rotational mechanism	molecular_function	GO:0046933
136502	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
136502	2390	hydrogen-transporting two-sector ATPase activity	molecular_function	GO:0003936
136502	19729	proton-transporting ATP synthase complex	cellular_component	GO:0045259
136511	3827	intracellular	cellular_component	GO:0005622
136511	5250	signal transduction	biological_process	GO:0007165
136511	3727	protein binding	molecular_function	GO:0005515
136511	3052	protein kinase CK2 activity	molecular_function	GO:0004682
136514	6516	ferredoxin hydrogenase activity	molecular_function	GO:0008901
136514	6969	ferredoxin hydrogenase complex	cellular_component	GO:0009375
136515	3838	nucleus	cellular_component	GO:0005634
136517	3838	nucleus	cellular_component	GO:0005634
136521	4283	electron transport	biological_process	GO:0006118
136521	9320	membrane	cellular_component	GO:0016020
136521	9710	oxidoreductase activity	molecular_function	GO:0016491
136521	3721	iron ion binding	molecular_function	GO:0005506
136521	9321	integral to membrane	cellular_component	GO:0016021
136521	23919	FAD binding	molecular_function	GO:0050660
136521	287	ferric-chelate reductase activity	molecular_function	GO:0000293
136528	2290	catalytic activity	molecular_function	GO:0003824
136528	4440	DNA repair	biological_process	GO:0006281
136530	3708	binding	molecular_function	GO:0005488
136532	2682	serine-type endopeptidase activity	molecular_function	GO:0004252
136532	4639	proteolysis	biological_process	GO:0006508
136532	2290	catalytic activity	molecular_function	GO:0003824
136535	2290	catalytic activity	molecular_function	GO:0003824
136535	19375	cellular metabolic process	biological_process	GO:0044237
136535	23921	coenzyme binding	molecular_function	GO:0050662
136535	3708	binding	molecular_function	GO:0005488
136535	5830	metabolic process	biological_process	GO:0008152
136539	162	nucleotide binding	molecular_function	GO:0000166
136539	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
136539	3736	ATP binding	molecular_function	GO:0005524
136539	3838	nucleus	cellular_component	GO:0005634
136539	3930	cytoplasm	cellular_component	GO:0005737
136539	9985	hydrolase activity	molecular_function	GO:0016787
136539	13056	protein catabolic process	biological_process	GO:0030163
136542	2658	metalloendopeptidase activity	molecular_function	GO:0004222
136542	3736	ATP binding	molecular_function	GO:0005524
136542	4639	proteolysis	biological_process	GO:0006508
136542	162	nucleotide binding	molecular_function	GO:0000166
136542	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
136542	9320	membrane	cellular_component	GO:0016020
136542	13056	protein catabolic process	biological_process	GO:0030163
136542	5939	zinc ion binding	molecular_function	GO:0008270
136542	9321	integral to membrane	cellular_component	GO:0016021
136542	2679	stromelysin 3 activity	molecular_function	GO:0004249
136542	5813	collagenase activity	molecular_function	GO:0008133
136542	5987	prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
136542	13282	matrilysin-2 activity	molecular_function	GO:0030402
136549	5830	metabolic process	biological_process	GO:0008152
136549	6075	acyltransferase activity	molecular_function	GO:0008415
136564	2216	RNA binding	molecular_function	GO:0003723
136564	4541	RNA processing	biological_process	GO:0006396
136564	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
136572	6387	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	molecular_function	GO:0008766
136572	10509	ribosomal S6-glutamic acid ligase activity	molecular_function	GO:0018169
136572	19237	coenzyme F420-0 gamma-glutamyl ligase activity	molecular_function	GO:0043773
136572	19238	coenzyme F420-2 alpha-glutamyl ligase activity	molecular_function	GO:0043774
136584	2715	exo-alpha-sialidase activity	molecular_function	GO:0004308
136591	5830	metabolic process	biological_process	GO:0008152
136591	3546	transporter activity	molecular_function	GO:0005215
136591	4927	transport	biological_process	GO:0006810
136591	9321	integral to membrane	cellular_component	GO:0016021
136592	2176	DNA binding	molecular_function	GO:0003677
136592	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
136592	2175	nucleic acid binding	molecular_function	GO:0003676
136594	2175	nucleic acid binding	molecular_function	GO:0003676
136594	2792	helicase activity	molecular_function	GO:0004386
136594	3736	ATP binding	molecular_function	GO:0005524
136600	4851	aromatic compound metabolic process	biological_process	GO:0006725
